380.5685945,0.01964001
383.5328722,0.047835165
385.5610622,0.078492037
387.2772229,0.109147308
388.2133106,0.134187254
388.9933837,0.143255703
390.2415006,0.168642561
392.4257052,0.201976403
394.2978806,0.232200835
396.0140413,0.260266263
397.8862167,0.289483534
399.9144067,0.320802254
401.3185382,0.350650196
402.8786843,0.380944967
404.5948451,0.412161371
406.1549912,0.441693578
408.3391958,0.473868157
410.3673858,0.50004419
413.3316635,0.530820966
416.4519557,0.555674791
420.6643503,0.579267044
425.5008033,0.597240894
430.6492856,0.609036693
436.2658117,0.617266664
441.4142939,0.619671884
446.5627762,0.611449159
451.5552438,0.59887086
456.0796676,0.581159807
459.5119892,0.557005545
462.6322814,0.529692541
465.2845299,0.502196258
467.9367783,0.472915862
471.0570706,0.446688126
474.8014213,0.422055863
479.793889,0.413256816
484.0062835,0.432618308
486.9705612,0.460927539
489.1547658,0.488218416
491.8070142,0.519166248
494.0848276,0.550745233
496.0194088,0.577344204
498.6716572,0.606248938
502.1039787,0.633531827
506.0043441,0.65472619
510.9968117,0.668991567
516.3013086,0.673483414
522.0738493,0.669158244
527.6903754,0.668237438
532.2147992,0.649132803
535.1790769,0.624565054
537.0512522,0.596805787
539.2354568,0.564300076
541.4196614,0.53798121
546.2561144,0.52515272
550.3124944,0.544837141
555.4609767,0.555894355
561.0775028,0.546081756
565.9139558,0.532351616
570.4383796,0.512699209
574.1827303,0.4919637
576.8349788,0.463114944
578.5511395,0.432779423
579.955271,0.400917172
581.203388,0.36926994
581.983461,0.339778511
583.0755633,0.306720455
584.011651,0.274611207
584.7917241,0.244832018
585.5717971,0.213614027
586.819914,0.181966796
588.068031,0.151182846
589.4721625,0.117306272
591.3443379,0.089331185
595.2447032,0.07237333
598.5210101,0.097856917
600.2371708,0.131102031
601.1732585,0.158731819
602.1093462,0.190275147
603.2014485,0.221186203
604.1375362,0.254858957
604.4495654,0.283780466
605.2296385,0.315581978
606.1657262,0.350002909
606.4777554,0.374771078
607.2578285,0.38652529
607.7258723,0.413721038
608.0379015,0.441059865
609.1300038,0.47502118
610.2221061,0.507658797
611.1581938,0.538626604
611.9382669,0.568054094
613.0303692,0.596763783
614.1224715,0.605833833
614.9025445,0.631477275
617.2427637,0.660236529
620.2070414,0.687568403
623.9513921,0.709238141
628.6318306,0.723554237
633.6242982,0.729718726
638.6167658,0.732553417
642.985175,0.737536258
648.4456865,0.738782446
653.7501834,0.745456911
659.0546803,0.75014583
664.9832356,0.757168808
670.1317178,0.761271815
675.7482439,0.765712942
680.584697,0.770457013
685.8891938,0.767203748
691.5057199,0.770340362
696.8102168,0.772353111
